sample_id,category,goal,launched_at,deadline,image_num,sentence_num,word_num,frame_num,state,dataset_type,url
2649740,Travel & Outdoors,8089,1608134399,1608220799,1,62,467,57,1,0,https://www.indiegogo.com/projects/mb-zip-titanium-edc-keychain-knife-multi-tool
1091821,Travel & Outdoors,5000,1421376201,1424015999,3,26,318,102,0,0,https://www.indiegogo.com/projects/traskbox-fishing-gear-delivered-to-your-door
603809,Art,15000,1386538100,1391788799,16,33,635,156,0,2,https://www.indiegogo.com/projects/stampomatica-3d-letterpress-at-hand
2354271,Transportation,25000,1531692102,1534435199,2,73,704,137,0,0,https://www.indiegogo.com/projects/alpha-the-ultimate-everyday-ebike
2617985,Photography,18649,1595433599,1595519999,27,157,1547,240,1,0,https://www.indiegogo.com/projects/bigsofti-a-portable-soft-light--2
1767252,Camera Gear,95400,1468736776,1471363199,4,60,520,195,0,1,https://www.indiegogo.com/projects/view-master-delphi-3reel-packet
2541433,Dance & Theater,12750,1568736000,1574006399,5,90,1673,195,0,0,https://www.indiegogo.com/projects/windywoo-and-her-naughty-naughty-pets-the-musical
1711284,Camera Gear,4358,1470448846,1472140799,10,90,1130,161,1,0,https://www.indiegogo.com/projects/toughest-uv-and-cpl-filters-using-gorilla-glass
2340590,Writing & Publishing,55000,1521580249,1524239999,5,17,133,95,0,1,https://www.indiegogo.com/projects/girl-power-pirates-and-princesses-oh-my
677499,Video Games,5000,1394370251,1396972799,20,238,1137,282,0,1,https://www.indiegogo.com/projects/superpowerful-bonanza-3d-superhero-board-game
2245536,Camera Gear,20000,1508444835,1512835199,16,70,923,113,0,1,https://www.indiegogo.com/projects/mcz-carbon-fibre-prop-for-dji-mavic-pro
1701930,Home,4302,1459750759,1460995199,1,16,144,210,1,0,https://www.indiegogo.com/projects/badger-box
2530900,Writing & Publishing,10000,1564416000,1568735999,4,48,674,124,0,1,https://www.indiegogo.com/projects/our-gay-history-in-50-states-printing-costs
1865693,Art,10500,1477965652,1483199999,25,94,790,113,0,0,https://www.indiegogo.com/projects/send-mudfire-artists-to-nceca
2525480,Audio,500,1573488000,1576166399,3,41,442,140,0,2,https://www.indiegogo.com/projects/jacksavior-strongest-and-smallest-audio-jack--2
2639442,Music,3000,1605542400,1609516799,10,100,636,252,1,0,https://www.indiegogo.com/projects/little-brown-jug-brass-distanced-personal-ep
2253309,Wellness,75000,1510527916,1514476799,5,39,350,155,0,2,https://www.indiegogo.com/projects/alive-to-thrive-foundation-yoga
2396374,Audio,59774,1531843199,1531929599,8,49,526,150,1,1,https://www.indiegogo.com/projects/genki-bluetooth-audio-for-the-nintendo-switch--3
988815,Local Businesses,25000,1415325121,1420559999,1,112,483,227,0,0,https://www.indiegogo.com/projects/community-technology-alliance
981665,Audio,92737,1434340961,1439567999,34,69,451,144,1,0,https://www.indiegogo.com/projects/instamic-the-smartest-microphone-ready-to-record
2073873,Web Series & TV Shows,10000,1493090040,1496159999,5,83,731,277,0,0,https://www.indiegogo.com/projects/100-nights-with-strangling-jack
522935,Dance & Theater,15000,1381390323,1384185599,8,55,354,181,0,2,https://www.indiegogo.com/projects/greasemonkey-chicago
2437087,Education,13608,1543334400,1548604799,2,44,505,166,1,0,https://www.indiegogo.com/projects/lily-the-1st-smart-speaker-that-teaches-chinese
2384674,Film,5000,1528535559,1533743999,1,40,341,143,0,1,https://www.indiegogo.com/projects/networking-lunch-a-film-by-melissa-mcglensey
1950565,Productivity,50261,1481471999,1481558399,44,171,1466,63,1,0,https://www.indiegogo.com/projects/gotouch-make-any-tv-instantly-interactive
2001811,Human Rights,15000,1485567580,1488211199,1,15,211,173,0,0,https://www.indiegogo.com/projects/growaction-the-marketplace-of-refugees-products
2631291,Phones & Accessories,10112,1600963199,1601049599,20,13,125,237,1,1,https://www.indiegogo.com/projects/the-drop-redefining-portable-power
533678,Home,40000,1381460596,1386691199,5,70,409,289,0,1,https://www.indiegogo.com/projects/eazytables
1748808,Phones & Accessories,500,1462387752,1463673599,17,34,505,78,1,2,https://www.indiegogo.com/projects/jiffy-quick-charger-2-0-technology--4
2153236,"Podcasts, Blogs & Vlogs",500,1499207195,1501862399,2,43,307,130,1,0,https://www.indiegogo.com/projects/freaky-franchise
2712003,Transportation,11066,1635782399,1635868799,10,39,408,115,1,1,https://www.indiegogo.com/projects/blizwheel-e-scooter-the-ev-in-your-backpack
2203247,Phones & Accessories,15000,1517773728,1521993599,9,45,534,141,0,2,https://www.indiegogo.com/projects/drive-safely-control-your-android-play-drums-cars
543498,Video Games,2000,1382768845,1385740799,2,98,895,82,1,1,https://www.indiegogo.com/projects/odyssey-a-game-of-journeys
2651642,Home,5000,1610985600,1613663999,36,12,142,95,1,1,https://www.indiegogo.com/projects/heimvision-assure-b1-2k-ultra-hd-camera
2458394,Writing & Publishing,9000,1548086400,1553356799,2,30,360,120,0,0,https://www.indiegogo.com/projects/cycling-cities-the-johannesburg-experience
2715232,Film,500,1636646400,1641916799,9,37,594,49,1,0,https://www.indiegogo.com/projects/mannequin-film-finishing-funds-campaign
2369334,"Podcasts, Blogs & Vlogs",20000,1525014762,1528905599,1,70,1014,337,0,1,https://www.indiegogo.com/projects/no-se-dime-tour-bcn
2113892,Food & Beverages,75000,1494897295,1497974399,4,95,898,230,0,1,https://www.indiegogo.com/projects/colorado-crepe-company
2661444,Home,500,1613404800,1615046399,1,31,251,78,1,2,https://www.indiegogo.com/projects/balaton-heating-mug-best-home-and-office-mug
2525802,Art,610,1563206400,1567267199,11,38,202,110,1,0,https://www.indiegogo.com/projects/pre-order-lucky-potion-oracle-guidance-cards-set
1455614,Camera Gear,18606,1443455999,1443542399,26,64,593,111,1,0,https://www.indiegogo.com/projects/viddy-the-world-s-cutest-diy-pinhole-camera
1352475,Phones & Accessories,25495,1470611790,1475078399,22,128,1031,180,1,0,https://www.indiegogo.com/projects/qiub-power-bank-cable-memory-all-in-1-pocket-size
2595858,Comics,500,1587484800,1591027199,3,23,134,39,1,0,https://www.indiegogo.com/projects/the-last-patrol
2505682,Phones & Accessories,5000,1562688000,1565366399,16,96,879,120,0,0,https://www.indiegogo.com/projects/ifreqs-cutting-edge-ultra-sturdy-mobile-holder
1777975,Camera Gear,7000,1465871455,1468511999,20,80,666,99,0,0,https://www.indiegogo.com/projects/spec-camera-front-and-back-action-camera
2367833,Fashion & Wearables,40000,1538409600,1544889599,1,109,1059,195,0,1,https://www.indiegogo.com/projects/sniffer-gps-the-ultimate-smart-collar
2544193,Writing & Publishing,3000,1570032000,1572710399,2,58,461,155,0,0,https://www.indiegogo.com/projects/the-little-crab-finds-a-friend-astrology-kids-book
2610270,Health & Fitness,114498,1592927999,1593014399,14,42,560,86,1,0,https://www.indiegogo.com/projects/comper-skinenergy-supercharge-your-skin
2544416,Phones & Accessories,10764,1570895999,1570982399,17,44,456,189,1,0,https://www.indiegogo.com/projects/outxe-w20-ip67-rugged-wireless-solar-power-bank
2648123,Fashion & Wearables,15254,1607443199,1607529599,19,63,643,80,1,2,https://www.indiegogo.com/projects/oso-orbit-vintage-inspired-chronograph
343674,Photography,15000,1362102310,1367337599,1,68,555,222,1,0,https://www.indiegogo.com/projects/sky-crystals-unraveling-the-mysteries-of-snowflakes
681580,Environment,40000,1394343439,1398268799,16,107,1238,192,0,2,https://www.indiegogo.com/projects/the-bocas-dolphin-project
2452698,Tabletop Games,1000,1546272000,1551542399,9,70,665,37,1,0,https://www.indiegogo.com/projects/legyel-te-is-nerlovag
2666305,Travel & Outdoors,8500,1623686400,1626364799,10,74,769,177,1,2,https://www.indiegogo.com/projects/backseat-bivy-car-camping-game-changer
1537611,Fashion & Wearables,5621,1447689599,1447775999,17,108,450,117,1,1,https://www.indiegogo.com/projects/zero-a-carbon-fiber-inspired-card-wallet-w-rfid
1655637,Camera Gear,2000,1456163365,1459699199,1,16,214,82,0,0,https://www.indiegogo.com/projects/shooter-s-aid-elite-camera-scanning-features
2060688,Web Series & TV Shows,60000,1490954712,1493567999,5,51,459,212,0,0,https://www.indiegogo.com/projects/electron-blade-independent-tv-pilot
2666167,Home,12500,1615737599,1615823999,10,14,224,212,1,0,https://www.indiegogo.com/projects/barista-bot-smart-full-automatic-coffee-machine--2
2573558,Comics,257,1579449599,1579535999,9,8,69,88,1,0,https://www.indiegogo.com/projects/sister-issue-0-comic-book-only-100x-printed
2718451,Home,34340,1638201599,1638287999,27,101,1504,127,1,0,https://www.indiegogo.com/projects/kopi-deva-a-single-dose-coffee-grinder
1204172,Photography,35000,1435638967,1440863999,13,78,452,187,0,0,https://www.indiegogo.com/projects/identity-by-giovanni-di-mola
2625315,Health & Fitness,5000,1605110400,1608652799,11,47,553,114,1,1,https://www.indiegogo.com/projects/neck-supporter-by-pure-plan
2036798,Home,50000,1506666227,1511884799,5,23,166,31,0,0,https://www.indiegogo.com/projects/mister-sprinkle-christmas-cookie-gift-set-family-kids
2526112,Travel & Outdoors,25000,1564329600,1567871999,1,32,205,140,0,1,https://www.indiegogo.com/projects/seat-amigo
2541366,Fashion & Wearables,15244,1568044800,1571759999,12,54,381,157,1,1,https://www.indiegogo.com/projects/caval-stop-walking-like-everyone-else
2500702,Tabletop Games,10458,1557331199,1557417599,11,55,645,88,1,0,https://www.indiegogo.com/projects/shardhunters-the-card-game
1791494,Phones & Accessories,61989,1465833599,1465919999,29,66,667,202,1,1,https://www.indiegogo.com/projects/marble-a-portable-2-in-1-usb-c-dock-charger
2544321,Comics,1650,1571068800,1576339199,13,28,268,81,1,0,https://www.indiegogo.com/projects/pillowman-and-blanketboy-maximum-velocity-redux
1896487,Phones & Accessories,11783,1475494585,1478102399,15,64,600,107,1,1,https://www.indiegogo.com/projects/riimo-2-ir-smart-remote-for-any-devices
913412,Phones & Accessories,500,1409360717,1414598399,14,20,83,175,0,0,https://www.indiegogo.com/projects/pod-sustainably-make-your-cell-phone-untrackable
2679659,Home,7273,1620748799,1620835199,20,46,452,84,1,2,https://www.indiegogo.com/projects/wild-bulbing-colourful-portable-lamps--3
2578857,Music,1000,1583251200,1587225599,2,65,535,451,1,1,https://www.indiegogo.com/projects/help-bring-the-ep-featuring-save-me-to-life
2705391,Film,2000,1632067200,1634745599,4,56,588,126,1,0,https://www.indiegogo.com/projects/bombing-the-hill
2357840,Camera Gear,11630,1528773165,1534003199,9,172,1390,294,1,0,https://www.indiegogo.com/projects/omnio-lamp-an-entire-studio-in-your-hands
1380617,Transportation,100000,1443137256,1446220799,13,100,682,150,0,1,https://www.indiegogo.com/projects/steam-the-most-portble-electric-skateboard
2483367,Video Games,50000,1559577600,1564847999,1,54,429,176,0,2,https://www.indiegogo.com/projects/elemental-perios-a-game-to-teach-kids-chemistry
2674164,Phones & Accessories,27183,1618934399,1619020799,2,19,252,63,1,0,https://www.indiegogo.com/projects/transfast-universal-compatibility-portable-ssd
2663089,Productivity,4000,1615305600,1617551999,32,20,333,102,1,1,https://www.indiegogo.com/projects/time-reactor-area-s4-automatic-watch
2048600,Culture,15000,1488160841,1492531199,1,56,554,153,0,0,https://www.indiegogo.com/projects/trans-siberian-blue-dream-trip-and-documentary
2540263,Music,10000,1567353600,1570031999,1,50,360,91,1,0,https://www.indiegogo.com/projects/aubrey-jen-s-love-songs-ep
2516201,"Podcasts, Blogs & Vlogs",30000,1563206400,1568476799,13,98,888,107,0,0,https://www.indiegogo.com/projects/derelict
2077610,Human Rights,8800,1495183355,1498233599,1,33,303,126,0,0,https://www.indiegogo.com/projects/girlsonboards-paddle-boarding-with-a-purpose
2158798,Fashion & Wearables,500,1499064937,1502553599,4,18,215,96,0,1,https://www.indiegogo.com/projects/polarized-bamboo-sunglasses-2-0-by-epicstoke
2551959,Music,10000,1571587200,1575475199,3,49,913,351,0,0,https://www.indiegogo.com/projects/slavo-rican-assembly-album-recording
2546675,Productivity,10784,1571068800,1574870399,21,64,760,170,1,2,https://www.indiegogo.com/projects/3dsimo-multipro-one-tool-to-rule-them-all
2702630,Home,39305,1631030399,1631116799,23,51,454,87,1,0,https://www.indiegogo.com/projects/tecbot-m1-4-in-1-smart-vacuum-mop-cleaning-robot
2533245,Travel & Outdoors,5473,1567440000,1570118399,25,39,358,171,1,0,https://www.indiegogo.com/projects/stealth-belt-magnetic-anti-theft-travel-belt
2005904,Home,26401,1484063999,1484150399,16,35,269,109,1,0,https://www.indiegogo.com/projects/smartduvet-make-your-bed-make-itself
1587021,Camera Gear,25000,1452383317,1456329599,7,33,230,169,0,2,https://www.indiegogo.com/projects/zwitchblock-zwisselfie
2484969,Audio,30000,1556640000,1559231999,1,80,786,120,0,0,https://www.indiegogo.com/projects/full-body-sound-feel-the-music-electric-wearable
2644121,Film,5000,1621440000,1624377599,7,24,157,297,1,0,https://www.indiegogo.com/projects/moonrocks-sci-fi-action-film
2550478,Environment,522,1573401600,1578671999,3,27,389,76,1,0,https://www.indiegogo.com/projects/cycle-2-recycle-2020
2605850,Fashion & Wearables,15102,1591113599,1591199999,20,9,73,230,1,0,https://www.indiegogo.com/projects/apricoat-down-the-adventure-down-jacket
2629957,Education,6037,1600185599,1600271999,11,161,1808,61,1,2,https://www.indiegogo.com/projects/8bitcade-xl-a-diy-educational-gaming-kit
2439870,Film,5128,1544803200,1547481599,4,100,907,155,1,0,https://www.indiegogo.com/projects/city-lights--3
2665936,Comics,500,1616083200,1618761599,7,12,299,34,1,2,https://www.indiegogo.com/projects/secret-comics-presents-a-horror-comic-book
2246714,Phones & Accessories,13340,1509315485,1513267199,2,46,622,40,1,2,https://www.indiegogo.com/projects/chocolate-hub-2-pairs-iphone-x-8-with-macbooks
953157,Audio,20000,1413956142,1416585599,5,44,333,134,0,0,https://www.indiegogo.com/projects/cubund-the-1st-smart-wireless-usb-music-receiver
2554809,Health & Fitness,40000,1573401600,1577375999,13,145,1259,197,0,1,https://www.indiegogo.com/projects/lucha-t8-life-in-balance
1740188,Travel & Outdoors,49494,1461772799,1461859199,9,126,634,200,1,0,https://www.indiegogo.com/projects/mishmi-takin-we-breathe-when-others-don-t
2690673,Energy & Green Tech,5045,1626278399,1626364799,15,38,355,111,1,0,https://www.indiegogo.com/projects/wandian-super-anti-mosquito-band-with-turbo-fan
2519328,Comics,5159,1565539200,1570809599,22,10,99,60,1,0,https://www.indiegogo.com/projects/deathsworn-book-one
2443008,Environment,15000,1553184000,1558454399,8,55,498,155,0,0,https://www.indiegogo.com/projects/paper-leather-fashion-from-morocco
1554719,Video Games,341935,1449331199,1449417599,1,88,921,249,1,1,https://www.indiegogo.com/projects/infinity-battlescape
2643795,Comics,500,1605801600,1607961599,3,20,192,49,1,0,https://www.indiegogo.com/projects/collector-s-black-friday-holiday-extravaganza
2401543,Comics,5743,1532876943,1534607999,7,30,284,214,1,0,https://www.indiegogo.com/projects/the-berserkonaut-comic-book-issue-1
2486200,Travel & Outdoors,2547,1553702399,1553788799,19,30,174,37,1,0,https://www.indiegogo.com/projects/claw-the-world-s-smallest-multitool--2
2488006,Audio,5000,1558368000,1563638399,19,119,1043,110,0,0,https://www.indiegogo.com/projects/foxilon-p45-solar-powered-multifunctional-speaker
2568540,Productivity,20323,1577289599,1577375999,4,96,694,93,1,0,https://www.indiegogo.com/projects/fingears-magnetic-rings-anti-stress-game-fidget
2394207,Music,7500,1535644800,1538323199,2,80,628,241,1,0,https://www.indiegogo.com/projects/blackbriar-the-second-release
2296652,Fashion & Wearables,40339,1513612799,1513699199,24,65,573,100,1,0,https://www.indiegogo.com/projects/the-pin-project
2364288,Transportation,50390,1531187448,1535039999,13,74,771,109,1,1,https://www.indiegogo.com/projects/scrambler-best-electric-motorbike-on-the-market
2469285,Film,220000,1555257600,1560527999,4,11,350,304,0,0,https://www.indiegogo.com/projects/laid-to-rest-exhumed--2
2478819,Fashion & Wearables,30755,1552924800,1558195199,24,82,747,191,1,0,https://www.indiegogo.com/projects/luci-immers-most-lightweight-immersive-hmd
2212030,Tabletop Games,500,1504795514,1507391999,3,52,266,147,0,1,https://www.indiegogo.com/projects/blank-cards-the-revolutionary-game-development-kit
729346,Human Rights,25000,1408105784,1413302399,2,30,327,90,0,2,https://www.indiegogo.com/projects/restoration-facility
673996,Comics,8000,1391718697,1396886399,5,127,470,119,0,0,https://www.indiegogo.com/projects/through-the-dust-of-empyrean
2413674,Art,6000,1535731200,1537804799,2,40,358,164,0,2,https://www.indiegogo.com/projects/badass-women-2019-calendar
2198115,Energy & Green Tech,632,1505678806,1509638399,6,48,267,90,1,1,https://www.indiegogo.com/projects/soilwatch-10-soil-moisture-sensor
426031,Music,10000,1386571887,1390060799,8,76,858,156,1,0,https://www.indiegogo.com/projects/kim-manning-is-space-queen
2058382,Comics,11900,1489068324,1494259199,6,22,322,142,0,0,https://www.indiegogo.com/projects/mixed-martial-apes-the-legend-of-chimpis-champ
2636955,Productivity,15133,1610294399,1610380799,1,34,283,37,1,0,https://www.indiegogo.com/projects/muteme-the-illuminated-mute-button
2466263,Film,34000,1549382400,1553788799,4,63,551,253,0,0,https://www.indiegogo.com/projects/on-a-scale-of-1-to-10-a-film-about-chronic-pain
945720,Travel & Outdoors,75000,1415239289,1420041599,8,83,591,199,0,1,https://www.indiegogo.com/projects/wallace-marine-bike-park-trail-facility
2570932,Music,10000,1578931200,1581609599,2,19,176,122,0,0,https://www.indiegogo.com/projects/saxon-moon-in-2020
1655252,Dance & Theater,10000,1460441882,1463068799,2,124,661,1797,0,0,https://www.indiegogo.com/projects/duels-a-production-of-amador-stokes--2
1688830,Fashion & Wearables,5000,1458777287,1461427199,7,63,522,126,0,0,https://www.indiegogo.com/projects/boutique-unboxed-unbox-your-personal-boutique
2695272,Camera Gear,10000,1628611200,1631289599,38,63,863,169,1,1,https://www.indiegogo.com/projects/feiyu-pocket-2s-the-ultimate-3-axis-gimbal-camera
548773,Productivity,15000,1383158530,1387295999,8,14,145,216,0,0,https://www.indiegogo.com/projects/digital-vessel-craftsmanship-meets-computer-digitization
2559405,Food & Beverages,2761,1574265599,1574351999,13,63,518,90,1,0,https://www.indiegogo.com/projects/gosun-flatware-utensils-to-end-single-use-plastic
1150532,Fashion & Wearables,50000,1428278553,1433519999,11,224,1461,135,0,0,https://www.indiegogo.com/projects/stiqit-remove-all-sulfites-from-any-wine
697830,Writing & Publishing,1500,1394408245,1396281599,3,86,388,191,0,2,https://www.indiegogo.com/projects/making-oppression-backfire-ukrainian-translation
147084,Local Businesses,10000,1348147578,1354291199,4,100,932,208,0,0,https://www.indiegogo.com/projects/celebrating-the-babywearing-movement
2624059,Food & Beverages,637,1597766400,1598803199,5,11,167,51,1,2,https://www.indiegogo.com/projects/g-mat-take-your-grill-to-the-next-level
2705283,Comics,2500,1633881600,1636041599,1,14,164,505,1,0,https://www.indiegogo.com/projects/tom-defalco-ron-frenz-s-the-r-i-g-h-t-project
528320,Fashion & Wearables,20000,1379762480,1384963199,6,41,411,137,0,2,https://www.indiegogo.com/projects/irish-designer-menswear
1528237,Phones & Accessories,34404,1447257599,1447343999,20,115,1046,277,1,0,https://www.indiegogo.com/projects/jus-your-iphone-will-never-run-out-of-power-again
434760,Photography,50000,1370927584,1372867199,1,44,356,175,0,2,https://www.indiegogo.com/projects/world-class-a-photo-expedition-abroad
931054,Environment,50000,1414634019,1417795199,14,125,989,198,1,0,https://www.indiegogo.com/projects/good-dog-autism-puppies-can-change-the-world
726253,Environment,16000,1398352786,1403539199,1,51,489,200,0,0,https://www.indiegogo.com/projects/very-soon-free-energy-your-house-help-fund-the-initial-step-today
2485198,Music,8585,1554825600,1558367999,10,144,1500,184,1,2,https://www.indiegogo.com/projects/adriana-ospina-album-debut-respirar
2404693,"Podcasts, Blogs & Vlogs",13500,1534083386,1536767999,1,36,509,141,0,0,https://www.indiegogo.com/projects/mediano-superligaens-storste-ojeblikke
2556813,Art,15284,1572969599,1573055999,4,62,594,249,1,0,https://www.indiegogo.com/projects/akashic-realm-messengers-oracle-deck
2565179,Travel & Outdoors,15120,1575475199,1575561599,14,81,779,272,1,0,https://www.indiegogo.com/projects/the-most-versatile-bento-style-lunchbox--2
2665682,Comics,1250,1615737600,1621007999,9,79,936,55,1,1,https://www.indiegogo.com/projects/indie-volt-revolt-sequential-art-collection
2413346,Wellness,5000,1539532800,1544803199,6,92,821,206,1,0,https://www.indiegogo.com/projects/creating-a-living-space-in-tribal-village-atitlan
2162089,Home,211827,1499702399,1499788799,3,58,688,153,1,0,https://www.indiegogo.com/projects/tertill-the-solar-powered-weeding-robot
2384776,Audio,60588,1532793599,1532879999,13,98,740,217,1,1,https://www.indiegogo.com/projects/the-avanco-hear
2528526,Tabletop Games,52840,1565280000,1568390399,2,75,605,119,0,2,https://www.indiegogo.com/projects/wan-wan-touch-the-boardgame
2555966,Phones & Accessories,80000,1578326400,1581177599,3,49,562,142,0,0,https://www.indiegogo.com/projects/bob-world-s-1st-blockchain-phone
666758,Fashion & Wearables,6000,1391156106,1396281599,5,27,219,68,0,0,https://www.indiegogo.com/projects/diki-ferguson-llc-need-your-help
2666353,Film,5000,1621526400,1624204799,2,52,456,90,1,2,https://www.indiegogo.com/projects/casey-jones-live-wire-wave-2
2323511,Culture,65000,1519866334,1522943999,3,47,408,206,0,0,https://www.indiegogo.com/projects/radiance-reopening-soon
2034622,Wellness,3000,1487089425,1492358399,2,18,221,163,0,0,https://www.indiegogo.com/projects/behind-the-mask-my-naked-truth-documentary
2501713,Food & Beverages,25000,1558972800,1561651199,15,28,264,168,1,0,https://www.indiegogo.com/projects/liquid-focus-productivity-boosting-smart-drink
2483045,Food & Beverages,30000,1559318400,1564588799,3,84,513,85,0,0,https://www.indiegogo.com/projects/lubrano-on-the-road
2229489,Culture,235000,1508878889,1512403199,4,30,583,172,0,0,https://www.indiegogo.com/projects/an-outer-banks-treasure-washing-away
2582619,Transportation,26163,1584287999,1584374399,11,91,806,120,1,0,https://www.indiegogo.com/projects/kinekt-suspension-bike-stem-smooth-out-every-ride
2537125,Tabletop Games,500,1566403200,1569081599,3,35,382,110,0,0,https://www.indiegogo.com/projects/masters-of-mayhem--2
1106813,Fashion & Wearables,3500,1432532195,1435161599,23,159,1454,63,0,1,https://www.indiegogo.com/projects/blocke-beach-the-new-safe-box-for-the-beach
2610611,Camera Gear,5052,1592323199,1592409599,32,51,582,127,1,0,https://www.indiegogo.com/projects/lumi-intuitive-selfie-grip-with-auto-face-track
2444555,Film,25000,1545062400,1550332799,6,53,387,219,0,2,https://www.indiegogo.com/projects/the-forgiving-a-feature-film
2688101,Comics,5000,1633622400,1636300799,12,22,425,57,1,0,https://www.indiegogo.com/projects/nosfero-the-crypt-walker-comic-book-first-issue
836053,Phones & Accessories,100000,1404230635,1406908799,2,74,442,359,0,0,https://www.indiegogo.com/projects/ezpc-the-next-big-thing-in-computer-technology
2556403,Film,15000,1576166400,1578844799,14,28,274,34,0,1,https://www.indiegogo.com/projects/voorhees-post-production
1837785,Phones & Accessories,10768,1469548799,1469635199,18,41,376,109,1,0,https://www.indiegogo.com/projects/pebblebee-finder-lost-is-found
2269939,Camera Gear,33000,1514918617,1517414399,17,90,592,89,0,2,https://www.indiegogo.com/projects/proview-g3-wearable-gimbal-cable-cam-for-gopro
2552974,Environment,5000,1571328000,1573401599,2,98,1120,277,1,0,https://www.indiegogo.com/projects/sci-fi-economics-lab-live-streaming-event
849174,Video Games,70000,1404809500,1410019199,21,123,1036,180,0,0,https://www.indiegogo.com/projects/ang-babaylan-the-sorcerer-role-playing-game
2626262,Health & Fitness,25546,1601395199,1601481599,35,60,546,107,1,1,https://www.indiegogo.com/projects/radical-alternative-clear-shield-n95-bio-filter
2519489,Fashion & Wearables,12137,1568563200,1573833599,2,41,264,50,1,0,https://www.indiegogo.com/projects/nightcap-drink-spiking-prevention
518729,Local Businesses,100000,1379474616,1383321599,2,254,2134,166,0,2,https://www.indiegogo.com/projects/travelsurf-the-new-smart-way-to-book-travel
1625116,Phones & Accessories,20000,1454963715,1458489599,2,59,309,128,0,0,https://www.indiegogo.com/projects/tap-device-automate-your-android-phone
2655281,Phones & Accessories,5285,1610899199,1610985599,18,61,367,123,1,0,https://www.indiegogo.com/projects/super-cable-the-usb-4-cable-is-coming
2427461,Film,12000,1539619200,1541519999,4,47,670,373,0,1,https://www.indiegogo.com/projects/eminence-hill-new-western-feature-film
2451800,Energy & Green Tech,2003,1548950400,1551455999,3,86,1332,274,1,0,https://www.indiegogo.com/projects/r-m-h-world-s-most-useful-home-survival-device
1887375,Phones & Accessories,33111,1473715287,1477670399,4,42,683,123,1,0,https://www.indiegogo.com/projects/presence-360-smartphone-security-camera-robot-99
1080852,Fashion & Wearables,2500,1430445588,1432223999,8,46,415,143,0,0,https://www.indiegogo.com/projects/leashtamer-the-5-in-1-dog-leash-on-indiegogo
2072970,Transportation,2464,1490203729,1495468799,3,11,185,61,0,2,https://www.indiegogo.com/projects/venco-open-bicycle-computer
2462548,Art,4300,1552233600,1557503999,4,18,162,76,0,0,https://www.indiegogo.com/projects/lenormand-solitaire-a-unique-double-deck-card-set
1391565,Audio,38218,1442419199,1442505599,5,171,1010,190,1,0,https://www.indiegogo.com/projects/sprout-a-compact-all-in-one-stereo-amplifier
2542085,Comics,11000,1568736000,1571846399,15,15,273,83,0,0,https://www.indiegogo.com/projects/thrilling-comics-murder-and-mayhem
677395,Fashion & Wearables,27968,1392155377,1395676799,13,43,554,118,0,0,https://www.indiegogo.com/projects/a-twist-new-fashion-collection-eco-friendly-and-cruelty-free-by-rin-designs
2661017,Phones & Accessories,7115,1613491199,1613577599,10,66,493,117,1,2,https://www.indiegogo.com/projects/lemat-wireless-charging-leather-desk-pad--2
2134690,Tabletop Games,500,1496448470,1498665599,2,9,71,1532,0,0,https://www.indiegogo.com/projects/the-royal-game-of-ur
2686363,Education,15000,1625068800,1627747199,4,53,560,288,1,1,https://www.indiegogo.com/projects/spring-hill-nature-based-preschool
2305092,Travel & Outdoors,15000,1519822870,1522425599,3,64,779,165,0,0,https://www.indiegogo.com/projects/north-india-s-first-zero-waste-guesthouse
2515797,Music,20000,1572364800,1575043199,2,15,147,135,0,0,https://www.indiegogo.com/projects/new-hang-massive-album
450209,Home,11378,1425556369,1430495999,6,39,313,110,1,0,https://www.indiegogo.com/projects/venus-matters
2619974,Home,2000,1598198400,1603468799,5,40,567,259,1,0,https://www.indiegogo.com/projects/carboniceair-therapy-pillow-anti-snore-air-comfort
1849767,Fashion & Wearables,10000,1480287614,1483113599,13,149,1343,158,1,0,https://www.indiegogo.com/projects/the-ultimate-wheelchair-trousers
2639325,Fashion & Wearables,8038,1604505599,1604591999,48,41,370,162,1,0,https://www.indiegogo.com/projects/volo-join-the-pocket-revolution
2101896,Productivity,113830,1493913599,1493999999,34,20,183,124,1,0,https://www.indiegogo.com/projects/penna-typewriter-style-retro-bluetooth-keyboard
2293320,Culture,25000,1518054955,1523289599,1,27,377,36,0,0,https://www.indiegogo.com/projects/tartsuk-eletben-az-egyszervolt-hu-weboldalt
2570138,Film,2000,1578585600,1583855999,5,50,362,38,0,0,https://www.indiegogo.com/projects/white-noise-animated-series
1013725,Human Rights,10000,1416557058,1421510399,3,65,447,207,1,0,https://www.indiegogo.com/projects/the-h-o-p-e-lockers-storage-for-slc-s-homeless
2558125,Film,1500,1573401600,1576079999,3,23,223,76,0,0,https://www.indiegogo.com/projects/heretics-student-short-film
2538383,Fashion & Wearables,10867,1567007999,1567094399,16,34,345,248,1,1,https://www.indiegogo.com/projects/the-ventura-v-matic-ego-swiss-made-eta-2892-a2
2030550,Food & Beverages,26000,1490760127,1495987199,20,22,230,59,0,0,https://www.indiegogo.com/projects/the-upside-pan-the-new-way-of-cooking
2547330,Writing & Publishing,15000,1574265600,1577807999,1,25,400,148,0,1,https://www.indiegogo.com/projects/the-other-side-a-story-of-love-hope-and-magic
